BOLIVAR;SANTA ROSA DEL SUR;CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;848;6,88%;PARTIDO CONSERVADOR COLOMBIANO;1149;7,97%
BOLIVAR;SANTA ROSA DEL SUR;CONCEJO;PARTIDO CAMBIO RADICAL;839;6,81%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;743;5,15%
BOLIVAR;SANTA ROSA DEL SUR;CONCEJO;PARTIDO ALIANZA VERDE;544;4,41%;PARTIDO COLOMBIA JUSTA LIBRES;430;2,98%
BOLIVAR;SANTA ROSA DEL SUR;CONCEJO;N/A;N/A;N/A;PARTIDO FUERZA ALTERNATIVA REVOLUCIONARIA DEL COMÚN FARC,;93;0,64%
BOLIVAR;SIMITI;CONCEJO;PARTIDO CAMBIO RADICAL;2.145;29,26%;PARTIDO ALIANZA VERDE;1.362;17,64%
BOLIVAR;SIMITI;CONCEJO;PARTIDO DE LA U;1.862;25,40%;PARTIDO CAMBIO RADICAL;1170;15,15%
BOLIVAR;SIMITI;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;1.289;17,58%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1.057;13,69%
BOLIVAR;SIMITI;CONCEJO;PARTIDO ALIANZA VERDE;731;9,97%;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;966;12,51%
BOLIVAR;SIMITI;CONCEJO;PARTIDO LIBERAL COLOMBIANO;486;6,63%;PARTIDO CONSERVADOR COLOMBIANO;846;10,95%
BOLIVAR;SIMITI;CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;455;6,20%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;787;10,19%
BOLIVAR;SIMITI;CONCEJO;PARTIDO OPCIÓN CIUDADANA;145;1,97%;PARTIDO ADA;503;6,51%
BOLIVAR;SIMITI;CONCEJO;PARTIDO CENTRO DEMOCRÁTICO;144;1,96%;PARTIDO LIBERAL COLOMBIANO;334;4,32%
BOLIVAR;SIMITI;CONCEJO;N/A;N/A;N/A;PARTIDO CENTRO DEMOCRÁTICO;194;2,51%
BOLIVAR;SIMITI;CONCEJO;N/A;N/A;N/A;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;185;2,39%
BOLIVAR;SIMITI;CONCEJO;N/A;N/A;N/A;PARTIDO COLOMBIA JUSTA LIBRES;99;1,28%
BOLIVAR;SIMITI;CONCEJO;N/A;N/A;N/A;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;72;0,93%
BOLIVAR;SIMITI;CONCEJO;N/A;N/A;N/A;PARTIDO COLOMBIA RENACIENTE;25;0,32%
CORDOBA;MONTELIBANO;CONCEJO;PARTIDO CAMBIO RADICAL;6.661;20,05%;PARTIDO LIBERAL COLOMBIANO;7.573;22,95%
CORDOBA;MONTELIBANO;CONCEJO;PARTIDO OPCIÓN CIUDADANA;6.593;19,85%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;4.769;14,45%
CORDOBA;MONTELIBANO;CONCEJO;PARTIDO DE LA U;4.133;12,44%;PARTIDO CAMBIO RADICAL;4.526;13,71%
CORDOBA;MONTELIBANO;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;4.002;12,04%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;4.176;12,65%
CORDOBA;MONTELIBANO;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;2.312;6,96%;PARTIDO CONSERVADOR COLOMBIANO;4.171;12,64%
CORDOBA;MONTELIBANO;CONCEJO;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA;2.279;6,86%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;2.948;8,93%
CORDOBA;MONTELIBANO;CONCEJO;PARTIDO CENTRO DEMOCRÁTICO;1.609;4,84%;PARTIDO COLOMBIA RENACIENTE;973;2,94%
CORDOBA;MONTELIBANO;CONCEJO;PARTIDO LIBERAL COLOMBIANO;1.471;4,42%;PARTIDO CENTRO DEMOCRÁTICO;955;2,89%
CORDOBA;MONTELIBANO;CONCEJO;PARTIDO UNIÓN PATRIÓTICA;1.411;4,24%;PARTIDO ALIANZA VERDE;917;2,77%
CORDOBA;MONTELIBANO;CONCEJO;PARTIDO ALIANZA VERDE;1.142;3,43%;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;815;2,47%
CORDOBA;MONTELIBANO;CONCEJO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";661;1,99%;PARTIDO COLOMBIA JUSTA LIBRES;208;0,63%
CORDOBA;MONTELIBANO;CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;437;1,31%;PARTIDO COLOMBIA HUMANA - UNIÓN PATRIÓTICA;199;0,60%
CORDOBA;MONTELIBANO;CONCEJO;N/A;N/A;N/A;PARTIDO POLÍTICO MIRA;160;0,48%
CORDOBA;PUERTO LIBERTADOR;CONCEJO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";2.544;15,41%;PARTIDO CONSERVADOR COLOMBIANO;2.252;12,37%
CORDOBA;PUERTO LIBERTADOR;CONCEJO;PARTIDO LIBERAL COLOMBIANO;2.514;15,22%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;2.175;11,95%
CORDOBA;PUERTO LIBERTADOR;CONCEJO;PARTIDO DE LA U;2.344;14,20%;PARTIDO LIBERAL COLOMBIANO;2.001;10,99%
CORDOBA;PUERTO LIBERTADOR;CONCEJO;PARTIDO ALIANZA VERDE;2.064;12,50%;G,S,C, OPCIÓN CRISTIANA;1.739;9,55%
CORDOBA;PUERTO LIBERTADOR;CONCEJO;PARTIDO OPCIÓN CIUDADANA;1.795;10,87%;PARTIDO ALIANZA VERDE;1.581;8,68%
CORDOBA;PUERTO LIBERTADOR;CONCEJO;PARTIDO CAMBIO RADICAL;1.680;10,17%;PARTIDO ADA;1.508;8,28%
CORDOBA;PUERTO LIBERTADOR;CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;1.164;7,05%;PARTIDO CAMBIO RADICAL;1500;8,24%
CORDOBA;PUERTO LIBERTADOR;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;889;5,38%;PARTIDO COLOMBIA RENACIENTE;1260;6,92%
CORDOBA;PUERTO LIBERTADOR;CONCEJO;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA;756;4,57%;PARTIDO CENTRO DEMOCRÁTICO;1.048;5,75%
CORDOBA;PUERTO LIBERTADOR;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;512;3,10%;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;1.032;5,67%
CORDOBA;PUERTO LIBERTADOR;CONCEJO;PARTIDO CENTRO DEMOCRÁTICO;145;0,87%;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;972;5,34%
CORDOBA;PUERTO LIBERTADOR;CONCEJO;N/A;N/A;N/A;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;711;3,90%
CORDOBA;PUERTO LIBERTADOR;CONCEJO;N/A;N/A;N/A;"PARTIDO DE REIVINDICACIÓN ÉTNICA ""PRE""";191;1,04%
CORDOBA;PUERTO LIBERTADOR;CONCEJO;N/A;N/A;N/A;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;109;0,59%
CORDOBA;SAN JOSE DE URE;CONCEJO;PARTIDO DE LA U;844;17,70%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1135;23,36%
CORDOBA;SAN JOSE DE URE;CONCEJO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";622;13,04%;PARTIDO LIBERAL COLOMBIANO;934;19,22%
CORDOBA;SAN JOSE DE URE;CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;612;12,83%;PARTIDO CONSERVADOR COLOMBIANO;554;11,40%
CORDOBA;SAN JOSE DE URE;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;607;12,73%;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;520;10,70%
CORDOBA;SAN JOSE DE URE;CONCEJO;PARTIDO LIBERAL COLOMBIANO;512;10,74%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;417;8,58%
CORDOBA;SAN JOSE DE URE;CONCEJO;PARTIDO CAMBIO RADICAL;468;9,81%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;330;6,79%
CORDOBA;SAN JOSE DE URE;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;423;8,87%;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;278;5,72%
CORDOBA;SAN JOSE DE URE;CONCEJO;PARTIDO OPCIÓN CIUDADANA;257;5,39%;PARTIDO CENTRO DEMOCRÁTICO;266;5,47%
CORDOBA;SAN JOSE DE URE;CONCEJO;PARTIDO ALIANZA VERDE;249;5,22%;PARTIDO COLOMBIA RENACIENTE;228;4,69%
CORDOBA;SAN JOSE DE URE;CONCEJO;PARTIDO CENTRO DEMOCRÁTICO;165;3,46%;PARTIDO ALIANZA VERDE;105;2,16%
CORDOBA;SAN JOSE DE URE;CONCEJO;N/A;N/A;N/A;PARTIDO CAMBIO RADICAL;61;1,25%
CORDOBA;TIERRALTA;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;7.077;19,19%;PARTIDO CONSERVADOR COLOMBIANO;6.734;17,74%
CORDOBA;TIERRALTA;CONCEJO;PARTIDO DE LA U;5.287;14,33%;PARTIDO CAMBIO RADICAL;4.776;12,58%
CORDOBA;TIERRALTA;CONCEJO;PARTIDO CAMBIO RADICAL;4.668;12,65%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;4.547;11,97%
CORDOBA;TIERRALTA;CONCEJO;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA;3.514;9,52%;PARTIDO LIBERAL COLOMBIANO;3.707;9,76%
CORDOBA;TIERRALTA;CONCEJO;PARTIDO OPCIÓN CIUDADANA;3.403;9,22%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;3.435;9,04%
CORDOBA;TIERRALTA;CONCEJO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";3.030;8,21%;PARTIDO CENTRO DEMOCRÁTICO;3.258;8,58%
CORDOBA;TIERRALTA;CONCEJO;PARTIDO LIBERAL COLOMBIANO;2.713;7,35%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;3.119;8,21%
CORDOBA;TIERRALTA;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;2.429;6,58%;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;2.039;5,37%
CORDOBA;TIERRALTA;CONCEJO;PARTIDO CENTRO DEMOCRÁTICO;2.033;5,51%;PARTIDO COLOMBIA RENACIENTE;1.922;5,06%
CORDOBA;TIERRALTA;CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;1.585;4,29%;PARTIDO ALIANZA VERDE;1.897;4,99%
CORDOBA;TIERRALTA;CONCEJO;PARTIDO ALIANZA VERDE;497;1,34%;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;783;2,06%
CORDOBA;TIERRALTA;CONCEJO;PARTIDO UNIÓN PATRIÓTICA;436;1,18%;"PARTIDO DE REIVINDICACIÓN ÉTNICA ""PRE""";650;1,71%
CORDOBA;TIERRALTA;CONCEJO;N/A;N/A;N/A;PARTIDO FUERZA ALTERNATIVA REVOLUCIONARIA DEL COMÚN FARC,;312;0,82%
CORDOBA;TIERRALTA;CONCEJO;N/A;N/A;N/A;PARTIDO COLOMBIA JUSTA LIBRES;298;0,78%
CORDOBA;TIERRALTA;CONCEJO;N/A;N/A;N/A;PARTIDO COLOMBIA HUMANA - UNIÓN PATRIÓTICA;142;0,37%
CORDOBA;TIERRALTA;CONCEJO;N/A;N/A;N/A;PARTIDO ADA;81;0,21%
CORDOBA;VALENCIA;CONCEJO;PARTIDO DE LA U;4.033;25,39%;PARTIDO LIBERAL COLOMBIANO;5.553;32,14%
CORDOBA;VALENCIA;CONCEJO;PARTIDO LIBERAL COLOMBIANO;3.209;20,20%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;3.084;17,85%
CORDOBA;VALENCIA;CONCEJO;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA;2.552;16,06%;PARTIDO CONSERVADOR COLOMBIANO;2.449;14,17%
CORDOBA;VALENCIA;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;2.465;15,51%;PARTIDO CAMBIO RADICAL;2.167;12,54%
CORDOBA;VALENCIA;CONCEJO;PARTIDO CAMBIO RADICAL;1.767;11,12%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;1.806;10,45%
CORDOBA;VALENCIA;CONCEJO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";962;6,05%;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;1.422;8,23%
CORDOBA;VALENCIA;CONCEJO;PARTIDO CENTRO DEMOCRÁTICO;803;5,05%;PARTIDO POLÍTICO MIRA;279;1,61%
CORDOBA;VALENCIA;CONCEJO;N/A;N/A;N/A;PARTIDO CENTRO DEMOCRÁTICO;151;0,87%
CORDOBA;VALENCIA;CONCEJO;N/A;N/A;N/A;PARTIDO COLOMBIA JUSTA LIBRES;148;0,85%
CORDOBA;VALENCIA;CONCEJO;N/A;N/A;N/A;PARTIDO ALIANZA VERDE;106;0,61%
CAQUETA;FLORENCIA;CONCEJO;PARTIDO LIBERAL COLOMBIANO;7.455;12,49%;PARTIDO CONSERVADOR COLOMBIANO;10.811;16,52%
CAQUETA;FLORENCIA;CONCEJO;PARTIDO CENTRO DEMOCRÁTICO;7.406;12,40%;PARTIDO LIBERAL COLOMBIANO;9.372;14,32%
CAQUETA;FLORENCIA;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;5.851;9,80%;PARTIDO ALIANZA VERDE;8.744;13,36%
CAQUETA;FLORENCIA;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;5.674;9,50%;PARTIDO CAMBIO RADICAL;6.493;9,92%
CAQUETA;FLORENCIA;CONCEJO;PARTIDO ALIANZA VERDE;5.326;8,92%;PARTIDO CENTRO DEMOCRÁTICO;6.019;9,19%
CAQUETA;FLORENCIA;CONCEJO;PARTIDO DE LA U;5.003;8,38%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;5.431;8,29%
CAQUETA;FLORENCIA;CONCEJO;PARTIDO CAMBIO RADICAL;4.498;7,53%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;3.941;6,02%
CAQUETA;FLORENCIA;CONCEJO;PARTIDO OPCIÓN CIUDADANA;3.868;6,48%;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;3.343;5,10%
CAQUETA;FLORENCIA;CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;3.655;6,12%;PARTIDO COLOMBIA RENACIENTE;1.608;2,45%
CAQUETA;FLORENCIA;CONCEJO;MOVIMIENTO MIRA;3.636;6,09%;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;1.567;2,39%
CAQUETA;FLORENCIA;CONCEJO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";2.355;3,94%;PARTIDO COLOMBIA JUSTA LIBRES;1,37;2,09%
CAQUETA;FLORENCIA;CONCEJO;PARTIDO UNIÓN PATRIÓTICA;594;0,99%;PARTIDO FUERZA ALTERNATIVA REVOLUCIONARIA DEL COMÚN FARC,;484;0,73%
CAQUETA;FLORENCIA;CONCEJO;N/A;N/A;N/A;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;371;0,56%
CAQUETA;ALBANIA;CONCEJO;PARTIDO DE LA U;861;33,52%;PARTIDO LIBERAL COLOMBIANO;716;25,44%
CAQUETA;ALBANIA;CONCEJO;PARTIDO LIBERAL COLOMBIANO;464;18,06%;PARTIDO CONSERVADOR COLOMBIANO;589;20,93%
CAQUETA;ALBANIA;CONCEJO;PARTIDO ALIANZA VERDE;419;16,31%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;568;20,18%
CAQUETA;ALBANIA;CONCEJO;MOVIMIENTO MIRA;252;9,81%;PARTIDO CENTRO DEMOCRÁTICO;519;18,44%
CAQUETA;ALBANIA;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;202;7,86%;PARTIDO ALIANZA VERDE;374;13,29%
CAQUETA;ALBANIA;CONCEJO;PARTIDO CAMBIO RADICAL;177;6,89%;N/A;N/A;N/A
CAQUETA;ALBANIA;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;164;6,38%;N/A;N/A;N/A
CAQUETA;BELEN DE LOS ANDAQUIES;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;949;22,16%;PARTIDO CONSERVADOR COLOMBIANO;1.157;24,78%
CAQUETA;BELEN DE LOS ANDAQUIES;CONCEJO;PARTIDO ALIANZA VERDE;926;21,62%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;967;20,71%
CAQUETA;BELEN DE LOS ANDAQUIES;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;817;19,07%;PARTIDO LIBERAL COLOMBIANO;900;19,28%
CAQUETA;BELEN DE LOS ANDAQUIES;CONCEJO;PARTIDO DE LA U;755;17,63%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;616;13,19%
CAQUETA;BELEN DE LOS ANDAQUIES;CONCEJO;PARTIDO LIBERAL COLOMBIANO;529;12,35%;PARTIDO ALIANZA VERDE;435;9,31%
CAQUETA;BELEN DE LOS ANDAQUIES;CONCEJO;MOVIMIENTO MIRA;114;2,66%;PARTIDO CENTRO DEMOCRÁTICO;311;6,66%
CAQUETA;BELEN DE LOS ANDAQUIES;CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;83;1,93%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;93;1,99%
CAQUETA;BELEN DE LOS ANDAQUIES;CONCEJO;N/A;N/A;N/A;PARTIDO CAMBIO RADICAL;53;1,13%
CAQUETA;CARTAGENA DEL CHAIRA;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;1.354;15,76%;PARTIDO CAMBIO RADICAL;1.411;15,75%
CAQUETA;CARTAGENA DEL CHAIRA;CONCEJO;PARTIDO ALIANZA VERDE;1.298;15,10%;PARTIDO LIBERAL COLOMBIANO;1.348;15,04%
CAQUETA;CARTAGENA DEL CHAIRA;CONCEJO;PARTIDO UNIÓN PATRIÓTICA;1.083;12,60%;PARTIDO ALIANZA VERDE;1.212;13,53%
CAQUETA;CARTAGENA DEL CHAIRA;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;859;9,99%;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;861;9,61%
CAQUETA;CARTAGENA DEL CHAIRA;CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;851;9,90%;PARTIDO CONSERVADOR COLOMBIANO;845;9,43%
CAQUETA;CARTAGENA DEL CHAIRA;CONCEJO;PARTIDO LIBERAL COLOMBIANO;805;9,37%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;830;9,26%
CAQUETA;CARTAGENA DEL CHAIRA;CONCEJO;PARTIDO DE LA U;763;8,88%;PARTIDO COLOMBIA HUMANA - UNIÓN PATRIÓTICA;588;6,56%
CAQUETA;CARTAGENA DEL CHAIRA;CONCEJO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";671;7,81%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;491;5,48%
CAQUETA;CARTAGENA DEL CHAIRA;CONCEJO;PARTIDO CAMBIO RADICAL;488;5,68%;PARTIDO COLOMBIA RENACIENTE;368;4,10%
CAQUETA;CARTAGENA DEL CHAIRA;CONCEJO;PARTIDO OPCIÓN CIUDADANA;253;2,94%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;358;3,99%
CAQUETA;CARTAGENA DEL CHAIRA;CONCEJO;N/A;N/A;N/A;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;286;3,19%
CAQUETA;CARTAGENA DEL CHAIRA;CONCEJO;N/A;N/A;N/A;PARTIDO COLOMBIA JUSTA LIBRES;93;1,03%
CAQUETA;CARTAGENA DEL CHAIRA;CONCEJO;N/A;N/A;N/A;PARTIDO CENTRO DEMOCRÁTICO;34;0,37%
CAQUETA;CURILLO;CONCEJO;PARTIDO DE LA U;765;21,38%;PARTIDO CONSERVADOR COLOMBIANO;987;25,50%
CAQUETA;CURILLO;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;616;17,22%;PARTIDO LIBERAL COLOMBIANO;617;15,94%
CAQUETA;CURILLO;CONCEJO;PARTIDO OPCIÓN CIUDADANA;426;11,90%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;559;14,44%
CAQUETA;CURILLO;CONCEJO;PARTIDO ALIANZA VERDE;407;11,37%;PARTIDO ALIANZA VERDE;539;13,92%
CAQUETA;CURILLO;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;345;9,64%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;473;12,22%
CAQUETA;CURILLO;CONCEJO;PARTIDO LIBERAL COLOMBIANO;336;9,39%;PARTIDO CENTRO DEMOCRÁTICO;250;6,45%
CAQUETA;CURILLO;CONCEJO;PARTIDO CENTRO DEMOCRÁTICO;305;8,52%;PARTIDO CAMBIO RADICAL;166;4,28%
CAQUETA;CURILLO;CONCEJO;PARTIDO CAMBIO RADICAL;270;7,54%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;153;3,95%
CAQUETA;CURILLO;CONCEJO;MOVIMIENTO MIRA;56;1,56%;PARTIDO COLOMBIA JUSTA LIBRES;41;1,05%
CAQUETA;CURILLO;CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;19;0,53%;PARTIDO COLOMBIA RENACIENTE;33;0,85%
CAQUETA;EL DONCELLO;CONCEJO;PARTIDO LIBERAL COLOMBIANO;1.721;24,02%;PARTIDO LIBERAL COLOMBIANO;1.649;20,96%
CAQUETA;EL DONCELLO;CONCEJO;PARTIDO CAMBIO RADICAL;1.090;15,21%;PARTIDO CONSERVADOR COLOMBIANO;1.316;16,73%
CAQUETA;EL DONCELLO;CONCEJO;PARTIDO ALIANZA VERDE;906;12,65%;PARTIDO CAMBIO RADICAL;1.123;14,28%
CAQUETA;EL DONCELLO;CONCEJO;MOVIMIENTO MIRA;851;11,88%;PARTIDO CENTRO DEMOCRÁTICO;722;9,18%
CAQUETA;EL DONCELLO;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;841;11,74%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;697;8,86%
CAQUETA;EL DONCELLO;CONCEJO;PARTIDO OPCIÓN CIUDADANA;755;10,54%;PARTIDO ALIANZA VERDE;674;8,57%
CAQUETA;EL DONCELLO;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;573;8,00%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;494;6,28%
CAQUETA;EL DONCELLO;CONCEJO;PARTIDO DE LA U;165;2,30%;PARTIDO COLOMBIA JUSTA LIBRES;468;5,95%
CAQUETA;EL DONCELLO;CONCEJO;N/A;N/A;N/A;PARTIDO COLOMBIA HUMANA - UNIÓN PATRIÓTICA;230;2,92%
CAQUETA;EL DONCELLO;CONCEJO;N/A;N/A;N/A;PARTIDO COLOMBIA RENACIENTE;144;1,83%
CAQUETA;EL DONCELLO;CONCEJO;N/A;N/A;N/A;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;75;0,95%
CAQUETA;EL PAUJIL;CONCEJO;PARTIDO DE LA U;1.423;25,12%;PARTIDO LIBERAL COLOMBIANO;2161;36,04%
CAQUETA;EL PAUJIL;CONCEJO;MOVIMIENTO MIRA;1.153;20,35%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;890;14,84%
CAQUETA;EL PAUJIL;CONCEJO;PARTIDO CAMBIO RADICAL;1.055;18,62%;PARTIDO CAMBIO RADICAL;837;13,96%
CAQUETA;EL PAUJIL;CONCEJO;PARTIDO LIBERAL COLOMBIANO;876;15,46%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;525;8,75%
CAQUETA;EL PAUJIL;CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;396;6,99%;PARTIDO CONSERVADOR COLOMBIANO;466;7,77%
CAQUETA;EL PAUJIL;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;336;5,93%;PARTIDO CENTRO DEMOCRÁTICO;344;5,73%
CAQUETA;EL PAUJIL;CONCEJO;PARTIDO ALIANZA VERDE;185;3,26%;COALICIÓN ALTERNATIVA EL PAUJIL;338;5,63%
CAQUETA;EL PAUJIL;CONCEJO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";106;1,87%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;221;3,68%
CAQUETA;EL PAUJIL;CONCEJO;N/A;N/A;N/A;PARTIDO COLOMBIA JUSTA LIBRES;63;1,05%
CAQUETA;LA MONTAÑITA;CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;1.716;29,57%;PARTIDO CONSERVADOR COLOMBIANO;2.087;30,57%
CAQUETA;LA MONTAÑITA;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;1.358;23,40%;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;1.617;23,68%
CAQUETA;LA MONTAÑITA;CONCEJO;PARTIDO LIBERAL COLOMBIANO;787;13,56%;PARTIDO LIBERAL COLOMBIANO;1.291;18,91%
CAQUETA;LA MONTAÑITA;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;678;11,68%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;734;10,75%
CAQUETA;LA MONTAÑITA;CONCEJO;PARTIDO ALIANZA VERDE;582;10,03%;PARTIDO COLOMBIA HUMANA - UNIÓN PATRIÓTICA;398;5,83%
CAQUETA;LA MONTAÑITA;CONCEJO;PARTIDO UNIÓN PATRIÓTICA;482;8,30%;PARTIDO ALIANZA VERDE;268;3,92%
CAQUETA;LA MONTAÑITA;CONCEJO;MOVIMIENTO MIRA;116;1,99%;PARTIDO FUERZA ALTERNATIVA REVOLUCIONARIA DEL COMÚN FARC,;176;2,57%
CAQUETA;LA MONTAÑITA;CONCEJO;PARTIDO CAMBIO RADICAL;19;0,32%;PARTIDO COLOMBIA RENACIENTE;96;1,40%
CAQUETA;LA MONTAÑITA;CONCEJO;N/A;N/A;N/A;PARTIDO COLOMBIA JUSTA LIBRES;53;0,77%
CAQUETA;LA MONTAÑITA;CONCEJO;N/A;N/A;N/A;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;30;0,43%
CAQUETA;MILAN;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;725;19,28%;PARTIDO CONSERVADOR COLOMBIANO;1.206;31,34%
CAQUETA;MILAN;CONCEJO;PARTIDO LIBERAL COLOMBIANO;686;18,24%;PARTIDO ALIANZA VERDE;716;18,60%
